ingredients,safe_ingredients,harmful_ingredients,general_health_assessment,toxicity_score,allergen_risk,regulatory_status
"Sastav: Rafinisani alkohol, voda, prirodno identična aroma, umjetna boja E-150D","['Sastav', 'Rafinosani alkohol']",[],"The ingredients in this product are generally safe to consume. However, it is important to note that excessive consumption of alcohol can have negative health effects.",Unknown,Unknown,Unknown
"Tomatoes (189g per 100g of ketchup), spirit vinegar, sugar, modified maize starch, salt, sweetener (steviol glycosides from stevia), flavouring","['Tomatoes', 'spirit vinegar']",[],"Overall, this product appears to be safe for consumption. However, it's important to note that the presence of sugar and salt may contribute to high blood pressure or other health issues if consumed in excess.",Unknown,Unknown,Unknown
"Eau, _crème_ fraîche 12,9%, sucre, _lactose_ et protéines de _lait_, _œuf_, caramel 3,1% (sucre, eau, sirop de glucose-fructose), caramel au _beurre_, salé au sel de Guérande 2,7% (sirop de glucose-fructose, sucre, _lait_ concentré sucré, _crème_, _beurre_ 0,1%, eau, _beurre_ salé 0,02%, sel de Guérande 0,02%), copeaux de chocolat noir 2% (sucre, pâte de cacao, beurre de cacao, matière grasse _laitière_, cacao maigre en poudre, émulsifiant : lécithines de _soja_), chocolat noir 1,9% (pâte de cacao, sucre, émulsifiant : lécithines de _soja_, arôme naturel de vanille), chocolat blanc 1,9% (sucre, beurre de cacao, _lait_ entier en poudre, émulsifiant : lécithines de _soja_, arôme naturel de vanille), sirop de sucre inverti, sirop de glucose déshydraté, farine de _blé_, huile de tournesol, _beurre_ concentré, caramel au _beurre_ 1,1% (sirop de glucose, sucre, _beurre_ 0,1%, eau, _crème_, sel), étoiles en chocolat noir 1,1% (pâte de cacao, sucre, beurre de cacao), cacao maigre en poudre, _lait_ écrémé en poudre, jaune d'_œuf_ liquide, chocolat au _lait_ (sucre, beurre de cacao, _lait_ entier en poudre, pâte de cacao, émulsifiant : lécithines de _soja_, arôme naturel de vanille), émulsifiant : mono - et diglycérides d'acides gras, colorant : caramel ordinaire, épaississants : farine de graines de caroube et gomme guar, arôme naturel de vanille, gousses de vanille épuisées broyées, gélifiant : carraghénanes, stabilisant : pectines. Peut contenir des traces de fruits à coque et de graines de sésame.","['Eau', '_lactose et protéines de lait']",[],"Overall, the ingredients appear to be safe for consumption. However, individuals with allergies or intolerances should exercise caution when consuming this product.",Unknown,Unknown,Unknown
"Pommes de terre (89,5%), enrobage (5,5%): farine de blé, amidon de blé, herbes (0,3%: persil, romarin, sauge, origan), sel, oignon en poudre, ail en poudre, farine de riz, extrait de levure, extrait d'herbe, extrait de curcuma, colorant: extrait de paprika; huile de tournesol (5%). Contient du GLUTEN. Non fabriqué à l'huile d'arachide.","['Pommes de terre', 'enrobage: farine de blé, amidon de blé']",[],"The ingredients appear to be safe for consumption. However, individuals with gluten sensitivity or celiac disease should exercise caution as this product contains wheat (glutinous). Additionally, the use of turmeric extract may cause allergies in some people.",Unknown,Unknown,Unknown
"Almendra(46%), azúcar, naranja confitada (10%) (discos de naranja, sacarosa, fructosa, dextrosa, maltosa, conservadores (sorbato potásico y metabisulfito de sodio), acidulante (ácido cítrico), nata, yema de huevo (2%), jarabe de glucosa-fructosa, conservador (sorbato potásico), colorante (betacaroteno) y aroma de vainilla.","['Almendra', 'azúcar', 'naranja confitada']",[],"Overall, the ingredients seem safe for consumption. However it's important to note that excessive intake of added sugars can lead to health issues such as obesity and type 2 diabetes.",Unknown,Unknown,Unknown
"Branza proaspata de vaca cu grasime redusa 40%, glazura de cacao amaruie 36% (zahar, ulei de sambure de palmier hidrogenat, cacao pudra cu grasime redusa 11%, emulsificator: lecitina de soia, aroma), zahar, unt, amidon modificat din porumb, preparat de zer praf acid (branza proaspata - zer praf, corector de aciditate: malat de calciu, lactat de calciu, citrat de calciu), aroma, conservant: sorbat de potasiu.","['Branza proaspata', 'glazura de cacao amaruie']",[],"Overall, this product appears to be safe for consumption. However, it is important to note that excessive intake of saturated fats (such as those found in the reduced-fat cheese) can contribute to heart disease and other health problems if consumed regularly.",Unknown,Unknown,Unknown
"Préparation de marrons 63% (sucre, marrons 33 %, crème de marrons 18 % (sucre, marrons 38 %, eau, extrait de vanille), eau, infusion de vanille), _lait_ entier, jaune d'œuf, beurre, huile de colza, _œufs_ entiers, rhum 70°, sucre, fécule.","['Préparation de marrons', '_lait_entier']",[],"Overall the product seems to be safe as all listed ingredients are commonly used in food products. However, it's important for individuals with allergies or intolerances of any ingredient mentioned above should avoid consuming this item.",Unknown,Unknown,Unknown
"Unbleached wheat flour, chocolate (organic sugar, chocolate liquor, cocoa butter, soy lecithin, ground vanilla beans), palm fruit oil, whole oats, evaporated cane juice, organic brown sugar, vanilla, soy lecithin, cinnamon, baking soda, salt, xanthan gum.","['Unbleached wheat flour', 'whole oats']",[],"Overall the ingredients appear to be safe for consumption. However, individuals with celiac disease or gluten intolerance should avoid consuming unbleached wheat flour.",Unknown,Unknown,Unknown
"Degermed yellow cornmeal, vegetable oil (contains one or more of the following: canola oil, corn oil, cottonseed oil), dairy whey, salt, cornstarch, cheese [cheddar and blue (cultured milk, salt, enzymes)], maltodextrin, butter, (cream, salt, annatto extract), natural and artificial flavors, buttermilk, sodium phosphate, artificial color (yellow 5, yellow 6), disodium guanylate and disodium inosinate, thiamine hydrochloride, fructose.","['Degermed yellow cornmeal', 'vegetable oil (contains one or more of the following: canola oil, corn oil, cottonseed oil)', 'dairy whey', 'salt']",[],Overall this product appears to be safe for consumption. However it is important to note that some of the ingredients may have potential health risks in large amounts or when consumed frequently.,Unknown,Unknown,Unknown
"Ingrediënten koekenmix (285 gram): TARWEBLOEM, suiker, KIPPENEIWIT - POEDER, rijsmiddelen (E450, E500), zout, aroma, kleurstof (bèta-caroteen).  Ingrediënten glazuurmix (135 gram): poedersuiker, gemodificeerd maïszetmeel, kleurstof (bietenrood), anti-klontermiddel (E341).","['TARWEBLOEM', 'suiker']",[],"Overall, the ingredients in this product seem safe to consume. However, it's important to note that excessive consumption of sugar can lead to health issues such as obesity and tooth decay.",Unknown,Unknown,Unknown
"Corn, carrots, green beans.","['Corn', 'Carrots', 'Green Beans']",[],"Overall, these ingredients are safe for consumption. Corn is a good source of fiber and antioxidants while carrots provide vitamin A which supports eye health. Green beans offer several nutrients including folate, potassium, and dietary fiber.",Unknown,Unknown,Unknown
"Lait reconstitué entier en poudre 26% de MG, sirop de glucose, sucre, beurre salé (lait) au sel de Guérande (8,4%), dextrose, fleur de sel de Guérande, arôme naturel de vanille","['Lactose', 'Sugar']",[],"The ingredients appear to be safe for consumption. However, individuals with lactose intolerance should exercise caution when consuming this product as it contains dairy.",Unknown,Unknown,Unknown
"Chocolat 20% (cacao, beurre de cacao, sucre), fécule de pomme de terre, sucre, amidon de maïs, huile de palme non hydrogénée, farine de maïs, amidon modifié, émulsifiant (lécithines de colza), sel, poudre à lever (carbonates d'ammonium).","['Chocolat 20%', 'fécule de pomme de terre']",[],"Overall, the product appears to be safe for consumption. However, it is important to note that excessive intake of chocolate and sugar can lead to health issues such as weight gain and tooth decay.",Unknown,Unknown,Unknown
"Apfel, Antioxidationsmittel: _Natriummetabisulfit_",['Apfel'],[],"Overall, the ingredients appear safe. The antioxidant is a common preservative and can have health benefits in small amounts.",Unknown,Unknown,Unknown
"Keks (Weizenmehl, Zucker, Glukosesirup, pflanzliche Fette Palm, Palmkern, Kokos, Sonnenblume in veränderlichen Gewichtsanteilen], Backtriebmittel: Ammoniumcarbonate. Natriumcarbonate; Speisesalz, Magermilchpulver, Wei - zenstärke, fettarmes Kakaopulver, Molkenerzeugnis, Säureregulator: Natriumcarbonate; Emulgator: Lecithine), Kakaokremfüllung (Zucker, pflanzliche Fette [Palm, Palmkern, Kokos, Sonnenblume in veränderlichen Gewichtsanteilen), Weizenstärke, fettarmes Kakaopulver, Weizenmehi, Emulgator: Lecithine; Glukosesirup, Backtriebmittel: Ammoniumcarbonate, Natriumcarbonate; Speisesalz, Magermilchpulver, Molkenerzeugnis, Säureregulator: Natriumcarbonate","['Weizenmehl', 'Zucker']",[],"Overall the ingredients seem to be safe for consumption. However, it's worth noting that some of them may have potential allergens or intolerances (such as wheat and dairy). It is recommended to check with a healthcare professional before consuming these products if you are concerned about any specific ingredient.",Unknown,Unknown,Unknown
"Raspberries, sugar, cocoa powder, habanero pepper, lemon juice, vanilla, pectin, salt","['Raspberries', 'sugar']",[],"The ingredients appear to be safe for consumption. Raspberries are a good source of vitamin C and antioxidants, while sugar should not exceed moderate amounts in the diet due to its high calorie content. The cocoa powder used may contain traces of allergens such as nuts or dairy products that could cause adverse reactions if consumed by individuals with these sensitivities.",Unknown,Unknown,Unknown
"Apă, zahăr, sucuri de fructe din sucuri concentrate 6% (suc de portocale roşii de Sicilia 5%, suc de struguri 0,45%, suc de mere 0,33%, suc de lămâi 0,16%, suc de zmeure 0,02%, suc de soc 0,02%, suc de afine 0,02%), acidifiant: acid citric; corector de aciditate: citrat de potasiu, colorant: coşenilă; stabilizatori: pectină şi gumă arabică; conservanti: sorbat de potasiu și benzoat de sodiu; antioxidant: acid ascorbic; arome, emulgatori: esteri glicerici ai răşinilor de lemn. A se depozita, de preferintä, în loc uscat, ferit de inghet si de actiunea directă a razelor soarelui. A se consuma, de preferinta, inainte de data imprimată pe partea superioară a ambalajului. A se agita inainte de a f consumat Formarea de sedimente este o caracteristica naturală a suculu din fructe. După deschidere, produsul se va păstra la temperaturi intre +3°C şi +8°C şi se va consuma in maxim 72 de ore. Produs pasteurizat DECLARAŢIE NUTRITIONALĂ","['Apă', 'sucuri din sucurs concentrate']",[],"The product contains a variety of natural and processed sweeteners, colorants, stabilizers, preservatives, antioxidant, flavorings, emulsifiers. The acid citric is an additive that can cause stomach upset in some people but it's generally considered safe for consumption at moderate levels. Overall the product seems to be made with natural and processed ingredients commonly used as food sweeteners.",Unknown,Unknown,Unknown
"Water, tomato paste, sugar, distilled vinegar, molasses, tapioca dextrin, salt, brown sugar, spices, corn starch, contains less than 0.5% of: onion, paprika, garlic, chile powder, natural smoke flavor. xanthan gum, guar gum, citric acid, corn syrup, smoke natural flavors.","['Water', 'Tomato paste']",[],"Overall the product appears to be safe for consumption as all of its main components are commonly used in food production and have been deemed generally harmless. However, it is important to note that some individuals may still need to exercise caution when consuming certain spices or natural flavors due to potential allergic reactions.",Unknown,Unknown,Unknown
"Organic malted wheat flour, sea salt, yeast.","['Organic malted wheat flour', 'Sea Salt']",[],"Overall the ingredients seem safe for consumption as they are commonly used in bread making and do not contain any known harmful substances. However, people with celiac disease or gluten intolerance should exercise caution while consuming this product.",Unknown,Unknown,Unknown
"Naudanliha 96 % (alkuperä: Saksa), maustamisvalmiste 4 % [vesi, glukoosisiirappi, stabilointiaineet (natriumsitraatit, natriumasetaatit), suola, hapettumisenestoaineet (askorbiinihappo, natriumaskorbaatti)]. Saattaa sisältää pieniä määriä maitoa, selleriä ja sinappia.","['Naudanliha 96 %', 'maustamisvalmiste']",[],"Overall, the ingredients appear to be safe for consumption. However, it's important to note that small amounts of maitoa (milk), selleriä and sinappia may cause allergic reactions in some individuals.",Unknown,Unknown,Unknown
"Yerba mate (Ilex Paraguariensis), Menta (Mentha spp), Aceite Esencial de Menta.","['Yerba mate', 'Aceite Essential de Manta']",[],"Overall, the ingredients appear to be safe for consumption. Yerba mate is a popular herbal tea that has been shown to have potential health benefits such as reducing inflammation and improving heart function. Menta (Mentha spp) are commonly used in aromatherapy due to their calming properties but there's no evidence of any harm when consumed orally, however it should be noted if someone is allergic to mint they may have an adverse reaction after consuming this ingredient. Aceite Esencial de Menta (Mint Essential Oil) can also cause irritation and respiratory problems in some people.",Unknown,Unknown,Unknown
"Lait entier de Normandie issu d'animaux nourris sans OGM (&lt;0, 9%), Préparation poire (20 %) (poire (60 %), sucre (29,5 g), stabilisants : amidon-pectine, arômes, conservateur : sorbate de potassium), sucre, Semoule de riz (4 %), œufs, Blancs d'œufs, Poudre de lait écrémé, Crème, Arôme naturel vanille avec autres arômes naturels","['Lait entier de Normandie issu d’animaux nourris sans OGM (&lt;0, 9%)']",[],Overall the ingredients seem safe for consumption. However it's important to note that excessive intake of sugar can lead to health issues such as obesity and type II diabetes.,Unknown,Unknown,Unknown
100% viande bovine (Origine : France). Pourcentage de matières grasses inférieur à 5%. Rapport collagène sur protéines de viande inférieur à 12%.,['viandebovin'],[],The beef is safe to consume as it meets the standards for fat content and collagen-to protein ratio.,Unknown,Unknown,Unknown
"80% Schweinefleisch, Panade (_Weizenmehl_, Wasser, _Weizenstärke_, Speisesalz, Gewürze, Hefe, _Hühnervollei_*), Sonnenblumenöl, Speisesalz, Dextrose, Gewürze  *mit Eiern aus der Bodenhaltung","['80% Schweinefleisch', 'Panade (_Weizenmehl_, Wasser, _Weisenstärke_, Speisesalz, Gewürze, Hefe, _Hühnervollei_)']",[],No specific health concerns found for these ingredients.,Unknown,Unknown,Unknown
"Wasser, Brauner Zucker (Zucker, Gluko - sesirup, Zuckerrübenmelasse), Senfsaaten, Süßungsmittel: Erythrit, Branntweinessig, Gewürze.","['Wasser', 'Senfsäten']",[],"Overall the product seems safe to consume as it contains only natural and widely used food additives. However, individuals with a sensitivity or allergy to any of these ingredients should exercise caution before consuming this product.",Unknown,Unknown,Unknown
"Corn starch, brown sugar, salt, spices (including paprika, ginger, red pepper, star anise), garlic, onion, sesame oil, citric acid, calcium silicate (added to make free flowing), green onion, silicon dioxide (added to make free flowing), and extractives of paprika.","['Corn starch', 'brown sugar', 'salt']",[],"Overall, these ingredients appear to be safe for consumption in moderation. However, it's important to note that excessive intake of salt and added sugars can lead to health problems such as high blood pressure and obesity.",Unknown,Unknown,Unknown
"Fläskkött 90%, vatten, potatisstärkelse, salt, kryddor (cayennpeppar, fänkål, peppar, vitlök), kryddörter (persilja, rosmarin, timjan), socker, citronsyra. Svintarm.","['Fläskkött 90%', 'vatten']",[],"Overall, the product appears to be safe for consumption. However, it is important to note that consuming high amounts of salt and sugar can lead to health issues such as hypertension (high blood pressure) and obesity if consumed in excess.",Unknown,Unknown,Unknown
"WEIZENMEHL (75%), Zucker, BUTTER (12 %), Invertzuckersirup, VOLLMILCHPULVER, Backtriebmittel: Natriumcarbonate, Diphosphate; Salz, Emulgator: Lecithine; Aromen (MILCH), Säuerungsmittel: Citronensäure, Kann enthalten EIER, Hergestellt in Deutschland. Trocken lagern, vor Wärme schützen.","['WEIZENMEHL', 'Zucker']",[],"Overall the product appears to be safe for consumption, however it may contain eggs which could potentially harm individuals with allergies.",Unknown,Unknown,Unknown
"CONSEILS DE PRÉPI Faites revenir un volu une poêle antiadhési\ matière grasse (comp de riz pac personne). feu moyen pendant q secondes. Ajoutez un volume d' pincée de sel, laisse, moyen pendant 4 m 1-orsque l'eau est év prêt. CONSERVATION consommer de voic suc le côté du","['CONSEILS DE PRÉPI', 'matière grasse (comp de riz pac personne)', 'feu moyen pendant q secondes']",[],"Overall, the ingredients appear to be safe for consumption. However, it is important to note that consuming too much salt can lead to high blood pressure and an increased risk of heart disease.",Unknown,Unknown,Unknown
"Rapsolje, reker (24%), Hummersticks (24%), vann, eddik, egg, sukker, sennep (sennepsfrø), hummerkjøtt (4 %), potetstivelse, stabilisator (E412, E415, E1420, E444), surhetsreg.middel (E330), malodekstrin, dekstrose, sitronsaft, konserveringsmiddel (E211, E202, E224), soyaprotein, hvetestivelse, smaksforsterker (E621, E631, E635), antioksidater (E331, E300), farge (E120, E160a, E160c), krydder","['Rapsolje', 'Hummersticks']",[],No specific health concerns found for these ingredients.,Unknown,Unknown,Unknown
100% biologische sinaasappels,['biological apples'],[],"The product appears to be safe as it contains only one ingredient, 100% biologische sinaasappels which is a natural and healthy fruit.",Unknown,Unknown,Unknown
Speisezwiebeln.,['Speisezwiebel'],[],The ingredient appears to be safe for consumption.,Unknown,Unknown,Unknown
"Hibiscus 30%*, pommes 27%*, cynorrhodons 15%*, feuilles de mûrier douces 10%*, zeste d'orange 10%*, arôme naturel, mûres 0.1%*, baies d'argousier 0.1%*. * De production biologique étrangère.","['Hibiscus', 'Pommes', 'Feuilles de mûrier douces']",[],"Overall, these ingredients appear to be safe for consumption. Hibiscus is a popular herbal tea that has been shown to have potential health benefits such as reducing blood pressure and improving heart function. Pommes are an excellent source of fiber and vitamin C which can help support the immune system. Feuilles de mûrier douces, also known as sweet cherry leaves, may contain antioxidants and anti-inflammatory properties that could contribute to overall health.",Unknown,Unknown,Unknown
"Édulcorant (isomalt), acidifiant (acide citrique), extrait (0,3 %) de mélisse citronnelle et du mélange de 13 plantes Ricola, arôme naturel d'agrumes, édulcorants (sucralose, acésulfame-K), arôme nature de menthes, menthol, colorant (caroténoïdes).","['Édulcorant', 'acidifiant']",[],"Overall the product seems to be safe for consumption as all listed ingredients are commonly used food additives. However, it's important to note that excessive intake of some sweeteners (such as sucralose and acésulfame-K) may have negative health effects in large quantities over time.",Unknown,Unknown,Unknown
"Xylitol (550 mg), accacia gom, cellulose gom, magnesium stearaat, natriumbicarbonaat, calcium carbonaat","['Xylitol', 'accacia gom', 'cellulose gom', 'magnesium stearate']",[],"Overall, the product appears to be safe for consumption. Xylitol is a sugar substitute that has been shown to have health benefits such as reducing blood pressure and improving dental hygiene. Accacia gum and cellulose are both plant-based thickeners that are generally considered safe when consumed in small amounts. Magnesium stearate, also known as magnesium salicylate or dimagnolite, is a food additive used to prevent caking of powders such as flour and sugar.",Unknown,Unknown,Unknown
"90 % Tomaten, Zucker, Zwiebeln, Natives Olivenöl extra, Karottensaftkonzentrat, 0,8 % Basilikum, Balsamico Bianco (Weißweinessig, Traubenmostkonzentrat, Antioxidationsmittel: Kaliummetabisulfit), Stärke, Gewürze, Salz, Kräuter, Verdickungsmittel: Pektine, Johannisbrotkernmehl.","['90 % Tomaten', 'Zucker', 'Natives Olivenöl extra']",[],"The ingredients appear to be generally safe for consumption. However, it's important to note that the presence of preservative and flavor enhancers like Balsamico Bianco (Weißweinessig), Traubenmostkonzentrat, Antioxidationsmittel: Kaliummetabisulfit may raise concerns about potential allergic reactions or adverse health effects in some individuals. Additionally, the presence of Stärke and Verdickungsmittels like Pektine could potentially cause digestive discomfort for those with sensitivity to these substances.",Unknown,Unknown,Unknown
"Milk chocolate [sugar, milk, cocoa butter, chocolate, soy lecithin (emulsifier), barley malt powder, vanillin (artificial flavoring)], vegetable oil (coconut, palm kernel), sugar, chocolate, cocoa butter, milk, cookie pieces [tapioca starch, rice flour, sugar, cocoa powder processed with alkali, palm oil, salt, chocolate, soy lecithin, natural flavor, leavening (sodium bicarbonate)], soy lecithin (emulsifier), peppermint oil, barley malt powder, artificial flavors.","['Milk chocolate', 'Vegetable oil']",[],"<p>The ingredients in the product are generally safe for consumption. However, individuals with allergies to soy should exercise caution as it is present in various forms throughout this recipe.</p>",Unknown,Unknown,Unknown
"Freeze-dried miso (rice soybean, salt), shiitake powder, dehydrated seaweed, dehydrated chives, freeze-dried tofu, dextrose (corn), yeast extract, tangle powder (tangle extract, dextrin, maltose syrup, salt, sugar, yeast extract).","['Freeze-dried miso', 'Shiitake powder']",[],"Overall the ingredients appear to be safe for consumption. However, it's important to note that dextrose (corn) can cause digestive issues in some individuals and should be consumed with caution.",Unknown,Unknown,Unknown
"42% cooked arborio rice (water, arborio rice), peas, 7% tomatoes, fried onions (onions, rapeseed oil), 7% cooked and seasoned chicken breast (chicken breast, dextrose, starch, salt), 7% cooked and seasoned chorizo (pork, unsmoked back bacon, nitrite curing salt [salt, preservative: sodium nitrite], dextrose, spices, glucose syrup, flavouring, spice extracts, antioxidants: extracts of rosemary, sodium ascorbate, smoke flavouring), 6% peppers, chicken broth (chicken , water), rapeseed oil, white wine (sulphites), tomato concentrate, turmeric, sugar, basil, salt, smoked paprika (paprika, smoke flavouring), garlic, chili, thyme, colour: paprika extract, saffron, allergy advice for allergens, see ingredients in bold, may also contain celery, egg, milk, mustard, sesame, soya and cereals containing gluten","['42% cooked arborio rice (water, arborio rice)', 'peas', '7% tomatoes']",[],"Overall the ingredients seem safe for consumption. However it is important to note that some individuals may have allergies or intolerances to certain components such as celery, egg, milk and mustard which are listed in bold under allergy advice.",Unknown,Unknown,Unknown
Sprankelend water; suiker; kleurstof: E150d; voedingszuur: E338; natuurlijke aroma's; aroma cafeïne.,"['Sprinkelenwater', 'Suiker']",[],"The product contains natural flavors and caffeine aroma, which may be harmful to some people. However, the other ingredients appear safe.",Unknown,Unknown,Unknown
"Water, potato extract, raisins, high oleic canola/sunflower oil*, rice starch, rice flour, evaporated cane juice (cane sugar), inulin, egg whites, honey, sugar cane fiber, yeast, molasses, sea salt, xanthan gum, cinnamon, vinegar, natural enzymes.","['Water', 'potato extract', 'raisins', 'high oleic canola/sunflower oil*', 'rice starch', 'evaporated cane juice (cane sugar)', 'inulin']",[],"Overall, these ingredients are generally safe to consume. However, it's important to note that high consumption of added sugars like evaported cane juice and honey may lead to health issues such as obesity or type II diabetes.",Unknown,Unknown,Unknown
"farine de blé tendre (54%), farine de sarrasin (30%), eau, sel","['farine de bl⟩tendr', '憨']",[],No specific health concerns found for these ingredients.,Unknown,Unknown,Unknown
"Semoule de blé dur de qualité supérieure, 30% eufs* (Origine : France) frais. *issus de poules élevées en plein air.",['Semoule de blé'],[],"Overall, these ingredients appear to be safe for consumption.",Unknown,Unknown,Unknown
"Crème fraîche (30,2%), lait concentré écrémé, sucre, eau, pâte de cacao, jaune d'oeuf, huile de colza, lait en poudre riche en matières grasses, cacao maigre en poudre (0,7%), poudre de cacao, beurre concentré, arômes naturels de vanille, beurre de cacao, émulsifiants (lécithine de soja, lécithine de tournesol),","['Crème fraîche', 'lait concentré écrmém']",[],"Overall, the ingredients appear to be safe for consumption. However, it is important to note that excessive intake of high-fat and sugar content can lead to health issues such as obesity or diabetes.",Unknown,Unknown,Unknown
"_Lait_ entier (origine : France), sucre 9,5%, eau, poudre de _lait_ écrémé (origine : France), amidon modifié de maïs, arôme naturel de vanille, épaississants : pectines - gomme guar, correcteurs d'acidité : acide citrique - citrate de sodium, grains de vanille épuisée, colorant : riboflavine, ferments lactiques (contient lait). Décor : grains de vanille épuisée.","['Lait entier', 'eau']",[],"Overall, this product appears to be safe for consumption as it contains only two ingredients - lait and water. However, individuals who are allergic or intolerant of dairy products should exercise caution when consuming.",Unknown,Unknown,Unknown
"KHOAI TÂY 60%, DẦU THỰC VẬT, BỘT GIA VỊ TẢO BIỂN 5,5% (ĐƯỜNG, MUỐI, CHẤT ĐIỀU VỊ (621, 951, 631, 627), BỘT BƠ SỮA, MALTODEXTRIN, BỘT WHEY, BỘT CÁ, TẢO BIỂN 2,5%, CHẤT ĐIỀU CHỈNH ĐỘ ACID (2620), 330), HƯƠNG LIỆU (TỰ NHIÊN, TỔNG HỢP), MẠCH NHA GLUCOSE, CHẤT CHỐNG ĐÔNG VÓN (551, 341, CHẤT TẠO MÀU TỔNG HỢP (150C), CHẤT ỔN ĐỊNH (1450)), CHẤT CHỐNG OXY HÓA (307b).","['KHOAI TÂY', 'DẦU THỰC VÃ°t']",[],"The ingredients appear to be safe for consumption. However, it is important to note that some of the additives may have potential health effects in large amounts or when consumed regularly.",Unknown,Unknown,Unknown
"_Dinkelvollkornflocken&quot;_ 31 % Hafervollkornflocken&quot; 30 %, Sultaninen&quot; 20 %, gezuckerte Bananenchipsstücke&quot; (Bananen&quot;, Kokosnussöl&quot;, Rohrzucker&quot;, Honig&quot;), Cornflakes&quot; (Mais&quot;, Rohrzucker&quot;, Meersalz, _Gerstenmalzextrakt&quot;_, Emulgator: Sonnenblumenlecithine), Kokoschipsstücke&quot;, gefriergetrocknete Erdbeerstücke&quot; (Erdbeeren&quot;, Palmkernöl&quot;), gefriergetrocknete Himbeeren' (Himbeeren&quot;, Palmkernöl&quot;), getrocknete Apfelstücke&quot;, _Haselnusskerne&quot;_, _Mandelkerne&quot;_",[],[],Error: Expecting value: line 1 column 1 (char 0),Unknown,Unknown,Unknown
"Weißkraut 70 %, Wasser, Weingeistessig, Zucker, Speisesalz jodiert (Speisesalz, Kaliumjodid), Rapsöl, Kümmel 0,3 %, Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumbenzoat, Kaliumsorbat.","['Weißkraut', 'Wasser']",[],"Overall the product seems to be safe for consumption as all of its ingredient are commonly used in food products and have been approved by regulatory bodies. However, it's important to note that excessive intake can lead to health issues such as high blood pressure or allergic reactions.",Unknown,Unknown,Unknown
"Tomates 28%, eau, pâte de tomate 20%, jus de tomate, oignons, paprika 4%, sucre, sel, jalapeno, épices, bouillon granulé (protéine végétale hydrolysée, sel, huile de tournesol), acidifiant (acide malique, acide citrique), amidon modifié, vinaigre, Agent raffermissant le chlorure de calcium.","['Tomates', 'eau']",[],"Overall, this product appears to be safe for consumption as it contains only two potentially harmful ingredients: jalapeno and bouillon granulé. Jalapeño is a spicy pepper that may cause digestive discomfort in some people if consumed excessively or by those with sensitive stomachs. Bouillion granule (protéine végétale hydrolysée, sel, huile de tournesol) contains sodium and monosodium glutamate which can be harmful to individuals who are allergic or intolerant of these substances.",Unknown,Unknown,Unknown
"Sucre, arôme naturel de vanille Bourbon, poudre de vanille Bourbon (0,1 %), anti-agglomérant : amidon de maïs.","['Suce', 'arome natural de vanillle bourbon']",[],"Overall, the product appears to be safe for consumption. However, it is important to note that excessive intake of sugar and artificial flavorings may contribute to health issues such as obesity and tooth decay.",Unknown,Unknown,Unknown
"CRÈME GLACÉE: CREME FRAICHE, SUBSTANCES LAITIÈRES MODIFIÉES, SUCRE, GLUCCOSE, CACAO, MONO ET DIGLYCERIDES, TOMME DE CAROUBE, GOMME DE CELLULOSE, GOMME DE GUAR, CARRAGHENINE, DEXTROSE, ARÔME NATUREL ET ARTIFICIEL, COLORANT. GAUFRETTES: FARINE DE BLÉ ENRICHIE, SUCRE/GLUCOSE-FRUCTOSE, COLORANT CARAMEL, DEXTROSE, HUILES DE PALME ET HUILE DE OJA, FARINE DE MAIS, CACAO, AMIDON DE MAIS MODIFIÉ, BICARBONATE DE SODIUM, SEL, MONO ET DIGLYCERIDES, LECITHINE DE SOJA","['CREME FRAICHE', 'SUCRYS']",[],"Overall the product appears to be safe for consumption. However, it is important to note that excessive intake of sugar and saturated fats can lead health issues such as obesity or type 2 diabetes.",Unknown,Unknown,Unknown
"Mele 52%, farina di FRUMENTO, zucchero, UOVA, BURRO, acqua, oli vegetali (colza, girasole), amido di FRUMENTO, sciroppo di glucosio-fruttosio, amido modificato di patata, LATTE scremato in polvere, grasso vegetale (cocco), polpa di albicocca, siero del LATTE in polvere, agenti lievitanti: E450, E500, addensanti: E440, E401; grassi del LATTE, correttore di acidità. 2330; emulsionanti, E471, E475, E433, aromi, antiossidanti: E300, E307; estratto di carota, colorante: E160a, sale, stabilizzanti: E516, E420; aromi naturai, conservante E200, amido di patata. Può contenere SOIA, FRUTTA A GUSCIO, LUPINI.","['farina di frumento', 'acqua']",[],"Overall the ingredients seem to be safe for consumption. However, it's important to note that this product may contain traces of soybeans (SOIA), fruits with pits or stones (FRUTTA A GUSCIO) and lupini which could potentially cause allergic reactions in some individuals.",Unknown,Unknown,Unknown
